ITA,80_20240922,7:35:00,7:35:00,9
LTS_0,80_20240922,7:38:00,7:38:00,10
PRL,80_20240922,7:41:00,7:41:00,11
HL,80_20240922,7:45:00,7:47:00,12
HRV_0,80_20240922,7:52:00,7:52:00,13
TU,80_20240922,7:54:00,7:54:00,14
LK_0,80_20240922,7:56:00,7:56:00,15
RY,80_20240922,7:59:00,7:59:00,16
SAM_0,80_20240922,8:02:00,8:02:00,17
RI,80_20240922,8:02:39,8:02:39,18
RI,80_20240922,8:04:00,8:08:00,19
ARP_0,80_20240922,8:11:00,8:11:00,20
HY,80_20240922,8:13:06,8:13:06,21
HY,80_20240922,8:14:00,8:14:00,22
PLP_0,80_20240922,8:15:30,8:15:30,23
JK,80_20240922,8:17:30,8:17:30,24
PUR_0,80_20240922,8:20:00,8:20:00,25
SAU,80_20240922,8:21:00,8:21:00,26
JP,80_20240922,8:22:00,8:22:00,27
AIN,80_20240922,8:23:30,8:23:30,28
KYT_0,80_20240922,8:26:30,8:26:30,29
KE,80_20240922,8:29:00,8:29:00,30
SAV_0,80_20240922,8:30:33,8:30:33,31
KRS_0,80_20240922,8:32:42,8:32:42,32
HNA_0,80_20240922,8:33:30,8:33:30,33
RKL_0,80_20240922,8:34:08,8:34:08,34
KVY_0,80_20240922,8:35:05,8:35:05,35
HVK_0,80_20240922,8:36:30,8:36:30,36
HKH_0,80_20240922,8:37:20,8:37:20,37
TKL,80_20240922,8:39:00,8:40:00,38
PLA_0,80_20240922,8:41:06,8:41:06,39
TNA_0,80_20240922,8:41:58,8:41:58,40
ML_0,80_20240922,8:43:00,8:43:00,41
PMK_0,80_20240922,8:43:50,8:43:50,42
OLK_0,80_20240922,8:45:00,8:45:00,43
KÄP_0,80_20240922,8:46:00,8:46:00,44
PSL,80_20240922,8:48:00,8:49:00,45
HKI,80_20240922,8:54:00,8:54:00,46
UTJ,80_20241006,7:04:00,7:04:00,0
SJ_0,80_20241006,7:10:00,7:10:00,1
VTR_0,80_20241006,7:12:00,7:12:00,2
LPÄ,80_20241006,7:15:00,7:16:00,3
MAT_0,80_20241006,7:19:00,7:19:00,4
VIA,80_20241006,7:21:00,7:21:00,5
TL,80_20241006,7:25:00,7:26:00,6
KU_0,80_20241006,7:31:00,7:31:00,7
VIN_0,80_20241006,7:34:00,7:34:00,8
ITA,80_20241006,7:35:00,7:35:00,9
LTS_0,80_20241006,7:38:00,7:38:00,10
PRL,80_20241006,7:41:00,7:41:00,11
HL,80_20241006,7:45:00,7:47:00,12
HRV_0,80_20241006,7:52:00,7:52:00,13
TU,80_20241006,7:54:00,7:54:00,14
LK_0,80_20241006,7:56:00,7:56:00,15
RY,80_20241006,7:59:00,7:59:00,16
SAM_0,80_20241006,8:02:00,8:02:00,17
RI,80_20241006,8:02:39,8:02:39,18
RI,80_20241006,8:04:00,8:08:00,19
ARP_0,80_20241006,8:11:00,8:11:00,20
HY,80_20241006,8:13:06,8:13:06,21
HY,80_20241006,8:14:00,8:14:00,22
PLP_0,80_20241006,8:15:30,8:15:30,23
JK,80_20241006,8:17:30,8:17:30,24
PUR_0,80_20241006,8:20:00,8:20:00,25
SAU,80_20241006,8:21:00,8:21:00,26
JP,80_20241006,8:22:00,8:22:00,27
AIN,80_20241006,8:23:30,8:23:30,28
KYT_0,80_20241006,8:26:30,8:26:30,29
KE,80_20241006,8:29:00,8:29:00,30
SAV_0,80_20241006,8:30:33,8:30:33,31
KRS_0,80_20241006,8:32:42,8:32:42,32
HNA_0,80_20241006,8:33:30,8:33:30,33
RKL_0,80_20241006,8:34:08,8:34:08,34
KVY_0,80_20241006,8:35:05,8:35:05,35
HVK_0,80_20241006,8:36:30,8:36:30,36
HKH_0,80_20241006,8:37:20,8:37:20,37
TKL,80_20241006,8:39:00,8:40:00,38
PLA_0,80_20241006,8:41:06,8:41:06,39
TNA_0,80_20241006,8:41:58,8:41:58,40
ML_0,80_20241006,8:43:00,8:43:00,41
PMK_0,80_20241006,8:43:50,8:43:50,42
OLK_0,80_20241006,8:45:00,8:45:00,43
KÄP_0,80_20241006,8:46:00,8:46:00,44
PSL,80_20241006,8:48:00,8:49:00,45
HKI,80_20241006,8:54:00,8:54:00,46
UTJ,80_20241110,7:04:00,7:04:00,0
SJ_0,80_20241110,7:10:00,7:10:00,1
VTR_0,80_20241110,7:12:00,7:12:00,2
LPÄ,80_20241110,7:15:00,7:16:00,3
MAT_0,80_20241110,7:19:00,7:19:00,4
VIA,80_20241110,7:21:00,7:21:00,5
TL,80_20241110,7:25:00,7:26:00,6
KU_0,80_20241110,7:31:00,7:31:00,7
VIN_0,80_20241110,7:34:00,7:34:00,8
ITA,80_20241110,7:35:00,7:35:00,9
LTS_0,80_20241110,7:38:00,7:38:00,10
PRL,80_20241110,7:41:00,7:41:00,11
HL,80_20241110,7:45:00,7:47:00,12
HRV_0,80_20241110,7:52:00,7:52:00,13
TU,80_20241110,7:54:00,7:54:00,14
LK_0,80_20241110,7:56:00,7:56:00,15
RY,80_20241110,7:59:00,7:59:00,16
SAM_0,80_20241110,8:02:00,8:02:00,17
RI,80_20241110,8:02:39,8:02:39,18
RI,80_20241110,8:04:00,8:08:00,19
ARP_0,80_20241110,8:12:00,8:12:00,20
HY,80_20241110,8:14:06,8:14:06,21
HY,80_20241110,8:15:00,8:15:00,22
PLP_0,80_20241110,8:17:00,8:17:00,23
JK,80_20241110,8:19:00,8:19:00,24
PUR_0,80_20241110,8:23:00,8:23:00,25
SAU,80_20241110,8:24:00,8:24:00,26
JP,80_20241110,8:25:00,8:25:00,27
AIN,80_20241110,8:26:27,8:26:27,28
KYT_0,80_20241110,8:29:00,8:29:00,29
KE,80_20241110,8:31:00,8:31:00,30
SAV_0,80_20241110,8:32:23,8:32:23,31
KRS_0,80_20241110,8:34:18,8:34:18,32
HNA_0,80_20241110,8:35:00,8:35:00,33
RKL_0,80_20241110,8:35:25,8:35:25,34
KVY_0,80_20241110,8:36:03,8:36:03,35
HVK_0,80_20241110,8:37:00,8:37:00,36
HKH_0,80_20241110,8:37:40,8:37:40,37
TKL,80_20241110,8:39:00,8:40:00,38
PLA_0,80_20241110,8:41:06,8:41:06,39
TNA_0,80_20241110,8:41:58,8:41:58,40
ML_0,80_20241110,8:43:00,8:43:00,41
PMK_0,80_20241110,8:43:50,8:43:50,42
OLK_0,80_20241110,8:45:00,8:45:00,43
KÄP_0,80_20241110,8:46:00,8:46:00,44
PSL,80_20241110,8:48:00,8:49:00,45
HKI,80_20241110,8:54:00,8:54:00,46
UTJ,80_20240505,7:04:00,7:04:00,0
SJ_0,80_20240505,7:10:00,7:10:00,1
VTR_0,80_20240505,7:12:00,7:12:00,2
LPÄ,80_20240505,7:15:00,7:16:00,3
MAT_0,80_20240505,7:19:00,7:19:00,4
VIA,80_20240505,7:21:00,7:21:00,5
TL,80_20240505,7:25:00,7:26:00,6
KU_0,80_20240505,7:31:00,7:31:00,7
VIN_0,80_20240505,7:34:00,7:34:00,8
ITA,80_20240505,7:35:00,7:35:00,9
LTS_0,80_20240505,7:38:00,7:38:00,10
PRL,80_20240505,7:41:00,7:41:00,11
HL,80_20240505,7:45:00,7:47:00,12
HRV_0,80_20240505,7:52:00,7:52:00,13
TU,80_20240505,7:54:00,7:54:00,14
LK_0,80_20240505,7:56:00,7:56:00,15
RY,80_20240505,7:59:00,7:59:00,16
SAM_0,80_20240505,8:02:00,8:02:00,17
RI,80_20240505,8:02:39,8:02:39,18
RI,80_20240505,8:04:00,8:08:00,19
ARP_0,80_20240505,8:12:00,8:12:00,20
HY,80_20240505,8:14:06,8:14:06,21
HY,80_20240505,8:15:00,8:15:00,22
PLP_0,80_20240505,8:17:00,8:17:00,23
JK,80_20240505,8:19:00,8:19:00,24
PUR_0,80_20240505,8:23:00,8:23:00,25
SAU,80_20240505,8:24:00,8:24:00,26
JP,80_20240505,8:25:00,8:25:00,27
AIN,80_20240505,8:26:27,8:26:27,28
KYT_0,80_20240505,8:29:00,8:29:00,29
KE,80_20240505,8:31:00,8:31:00,30
SAV_0,80_20240505,8:32:23,8:32:23,31
KRS_0,80_20240505,8:34:18,8:34:18,32
HNA_0,80_20240505,8:35:00,8:35:00,33
RKL_0,80_20240505,8:35:25,8:35:25,34
KVY_0,80_20240505,8:36:03,8:36:03,35
HVK_0,80_20240505,8:37:00,8:37:00,36
HKH_0,80_20240505,8:37:40,8:37:40,37
TKL,80_20240505,8:39:00,8:40:00,38
PLA_0,80_20240505,8:41:06,8:41:06,39
TNA_0,80_20240505,8:41:58,8:41:58,40
ML_0,80_20240505,8:43:00,8:43:00,41
PMK_0,80_20240505,8:43:50,8:43:50,42
OLK_0,80_20240505,8:45:00,8:45:00,43
KÄP_0,80_20240505,8:46:00,8:46:00,44
PSL,80_20240505,8:48:00,8:49:00,45
HKI,80_20240505,8:54:00,8:54:00,46
UTJ,80_20240609,7:04:00,7:04:00,0
SJ_0,80_20240609,7:10:00,7:10:00,1
VTR_0,80_20240609,7:12:00,7:12:00,2
LPÄ,80_20240609,7:15:00,7:16:00,3
MAT_0,80_20240609,7:19:00,7:19:00,4
VIA,80_20240609,7:21:00,7:21:00,5
TL,80_20240609,7:25:00,7:26:00,6
KU_0,80_20240609,7:31:00,7:31:00,7
VIN_0,80_20240609,7:34:00,7:34:00,8
ITA,80_20240609,7:35:00,7:35:00,9
LTS_0,80_20240609,7:38:00,7:38:00,10
PRL,80_20240609,7:41:00,7:41:00,11
HL,80_20240609,7:45:00,7:47:00,12
HRV_0,80_20240609,7:52:00,7:52:00,13
TU,80_20240609,7:54:00,7:54:00,14
LK_0,80_20240609,7:56:00,7:56:00,15
RY,80_20240609,7:59:00,7:59:00,16
SAM_0,80_20240609,8:02:00,8:02:00,17
RI,80_20240609,8:02:39,8:02:39,18
RI,80_20240609,8:04:00,8:08:00,19
ARP_0,80_20240609,8:12:00,8:12:00,20
HY,80_20240609,8:14:06,8:14:06,21
HY,80_20240609,8:15:00,8:15:00,22
PLP_0,80_20240609,8:17:00,8:17:00,23
JK,80_20240609,8:19:00,8:19:00,24
PUR_0,80_20240609,8:23:00,8:23:00,25
SAU,80_20240609,8:24:00,8:24:00,26
JP,80_20240609,8:25:00,8:25:00,27
AIN,80_20240609,8:26:27,8:26:27,28
KYT_0,80_20240609,8:29:00,8:29:00,29
KE,80_20240609,8:31:00,8:31:00,30
SAV_0,80_20240609,8:32:23,8:32:23,31
KRS_0,80_20240609,8:34:18,8:34:18,32
HNA_0,80_20240609,8:35:00,8:35:00,33
RKL_0,80_20240609,8:35:25,8:35:25,34
KVY_0,80_20240609,8:36:03,8:36:03,35
HVK_0,80_20240609,8:37:00,8:37:00,36
HKH_0,80_20240609,8:37:40,8:37:40,37
TKL,80_20240609,8:39:00,8:40:00,38
PLA_0,80_20240609,8:41:06,8:41:06,39
TNA_0,80_20240609,8:41:58,8:41:58,40
ML_0,80_20240609,8:43:00,8:43:00,41
PMK_0,80_20240609,8:43:50,8:43:50,42
OLK_0,80_20240609,8:45:00,8:45:00,43
KÄP_0,80_20240609,8:46:00,8:46:00,44
PSL,80_20240609,8:48:00,8:49:00,45
HKI,80_20240609,8:54:00,8:54:00,46
UTJ,80_20240825,7:04:00,7:04:00,0
SJ_0,80_20240825,7:10:00,7:10:00,1
VTR_0,80_20240825,7:12:00,7:12:00,2
LPÄ,80_20240825,7:15:00,7:16:00,3
MAT_0,80_20240825,7:19:00,7:19:00,4
VIA,80_20240825,7:21:00,7:21:00,5
TL,80_20240825,7:25:00,7:26:00,6
KU_0,80_20240825,7:31:00,7:31:00,7
VIN_0,80_20240825,7:34:00,7:34:00,8
ITA,80_20240825,7:35:00,7:35:00,9
LTS_0,80_20240825,7:38:00,7:38:00,10
PRL,80_20240825,7:41:00,7:41:00,11
HL,80_20240825,7:45:00,7:47:00,12
HRV_0,80_20240825,7:52:00,7:52:00,13
TU,80_20240825,7:54:00,7:54:00,14
LK_0,80_20240825,7:56:00,7:56:00,15
RY,80_20240825,7:59:00,7:59:00,16
SAM_0,80_20240825,8:02:00,8:02:00,17
RI,80_20240825,8:02:39,8:02:39,18
RI,80_20240825,8:04:00,8:08:00,19
ARP_0,80_20240825,8:11:00,8:11:00,20
HY,80_20240825,8:13:06,8:13:06,21
HY,80_20240825,8:14:00,8:14:00,22
PLP_0,80_20240825,8:15:30,8:15:30,23
JK,80_20240825,8:17:30,8:17:30,24
PUR_0,80_20240825,8:20:00,8:20:00,25
SAU,80_20240825,8:21:00,8:21:00,26
JP,80_20240825,8:22:00,8:22:00,27
AIN,80_20240825,8:23:30,8:23:30,28
KYT_0,80_20240825,8:26:30,8:26:30,29
KE,80_20240825,8:29:00,8:29:00,30
SAV_0,80_20240825,8:30:33,8:30:33,31
KRS_0,80_20240825,8:32:42,8:32:42,32
HNA_0,80_20240825,8:33:30,8:33:30,33
RKL_0,80_20240825,8:34:08,8:34:08,34
KVY_0,80_20240825,8:35:05,8:35:05,35
HVK_0,80_20240825,8:36:30,8:36:30,36
HKH_0,80_20240825,8:37:20,8:37:20,37
TKL,80_20240825,8:39:00,8:40:00,38
PLA_0,80_20240825,8:41:06,8:41:06,39
TNA_0,80_20240825,8:41:58,8:41:58,40
ML_0,80_20240825,8:43:00,8:43:00,41
PMK_0,80_20240825,8:43:50,8:43:50,42
OLK_0,80_20240825,8:45:00,8:45:00,43
KÄP_0,80_20240825,8:46:00,8:46:00,44
PSL,80_20240825,8:48:00,8:49:00,45
HKI,80_20240825,8:54:00,8:54:00,46
UTJ,80_20240721,7:04:00,7:04:00,0
SJ_0,80_20240721,7:10:00,7:10:00,1
VTR_0,80_20240721,7:12:00,7:12:00,2
LPÄ,80_20240721,7:15:00,7:16:00,3
MAT_0,80_20240721,7:19:00,7:19:00,4
VIA,80_20240721,7:21:00,7:21:00,5
TL,80_20240721,7:25:00,7:26:00,6
KU_0,80_20240721,7:31:00,7:31:00,7
VIN_0,80_20240721,7:34:00,7:34:00,8
ITA,80_20240721,7:35:00,7:35:00,9
LTS_0,80_20240721,7:38:00,7:38:00,10
PRL,80_20240721,7:41:00,7:41:00,11
HL,80_20240721,7:45:00,7:47:00,12
HRV_0,80_20240721,7:52:00,7:52:00,13
TU,80_20240721,7:54:00,7:54:00,14
LK_0,80_20240721,7:56:00,7:56:00,15
RY,80_20240721,7:59:00,7:59:00,16
SAM_0,80_20240721,8:02:00,8:02:00,17
RI,80_20240721,8:02:39,8:02:39,18
RI,80_20240721,8:04:00,8:08:00,19
ARP_0,80_20240721,8:11:00,8:11:00,20
HY,80_20240721,8:13:06,8:13:06,21
HY,80_20240721,8:14:00,8:14:00,22
PLP_0,80_20240721,8:15:30,8:15:30,23
JK,80_20240721,8:17:30,8:17:30,24
PUR_0,80_20240721,8:20:00,8:20:00,25
SAU,80_20240721,8:21:00,8:21:00,26
JP,80_20240721,8:22:00,8:22:00,27
AIN,80_20240721,8:23:30,8:23:30,28
KYT_0,80_20240721,8:26:30,8:26:30,29
KE,80_20240721,8:29:00,8:29:00,30
SAV_0,80_20240721,8:30:33,8:30:33,31
KRS_0,80_20240721,8:32:42,8:32:42,32
HNA_0,80_20240721,8:33:30,8:33:30,33
RKL_0,80_20240721,8:34:08,8:34:08,34
KVY_0,80_20240721,8:35:05,8:35:05,35
HVK_0,80_20240721,8:36:30,8:36:30,36
HKH_0,80_20240721,8:37:20,8:37:20,37
TKL,80_20240721,8:39:00,8:40:00,38
PLA_0,80_20240721,8:41:06,8:41:06,39
TNA_0,80_20240721,8:41:58,8:41:58,40
ML_0,80_20240721,8:43:00,8:43:00,41
PMK_0,80_20240721,8:43:50,8:43:50,42
OLK_0,80_20240721,8:45:00,8:45:00,43
KÄP_0,80_20240721,8:46:00,8:46:00,44
PSL,80_20240721,8:48:00,8:49:00,45
HKI,80_20240721,8:54:00,8:54:00,46
UTJ,80_20240929,7:04:00,7:04:00,0
SJ_0,80_20240929,7:10:00,7:10:00,1
VTR_0,80_20240929,7:12:00,7:12:00,2
LPÄ,80_20240929,7:15:00,7:16:00,3
MAT_0,80_20240929,7:19:00,7:19:00,4
VIA,80_20240929,7:21:00,7:21:00,5
TL,80_20240929,7:25:00,7:26:00,6
KU_0,80_20240929,7:31:00,7:31:00,7
VIN_0,80_20240929,7:34:00,7:34:00,8
ITA,80_20240929,7:35:00,7:35:00,9
LTS_0,80_20240929,7:38:00,7:38:00,10
PRL,80_20240929,7:41:00,7:41:00,11
HL,80_20240929,7:45:00,7:47:00,12
HRV_0,80_20240929,7:52:00,7:52:00,13
TU,80_20240929,7:54:00,7:54:00,14
LK_0,80_20240929,7:56:00,7:56:00,15
RY,80_20240929,7:59:00,7:59:00,16
SAM_0,80_20240929,8:02:00,8:02:00,17
RI,80_20240929,8:02:39,8:02:39,18
RI,80_20240929,8:04:00,8:08:00,19
ARP_0,80_20240929,8:11:00,8:11:00,20
HY,80_20240929,8:13:06,8:13:06,21
HY,80_20240929,8:14:00,8:14:00,22
PLP_0,80_20240929,8:15:30,8:15:30,23
JK,80_20240929,8:17:30,8:17:30,24
PUR_0,80_20240929,8:20:00,8:20:00,25
SAU,80_20240929,8:21:00,8:21:00,26
JP,80_20240929,8:22:00,8:22:00,27
AIN,80_20240929,8:23:30,8:23:30,28
KYT_0,80_20240929,8:26:30,8:26:30,29
KE,80_20240929,8:29:00,8:29:00,30
SAV_0,80_20240929,8:30:33,8:30:33,31
KRS_0,80_20240929,8:32:42,8:32:42,32
HNA_0,80_20240929,8:33:30,8:33:30,33
RKL_0,80_20240929,8:34:08,8:34:08,34
KVY_0,80_20240929,8:35:05,8:35:05,35
HVK_0,80_20240929,8:36:30,8:36:30,36
HKH_0,80_20240929,8:37:20,8:37:20,37
TKL,80_20240929,8:39:00,8:40:00,38
PLA_0,80_20240929,8:41:06,8:41:06,39
TNA_0,80_20240929,8:41:58,8:41:58,40
ML_0,80_20240929,8:43:00,8:43:00,41
PMK_0,80_20240929,8:43:50,8:43:50,42
OLK_0,80_20240929,8:45:00,8:45:00,43
KÄP_0,80_20240929,8:46:00,8:46:00,44
PSL,80_20240929,8:48:00,8:49:00,45
HKI,80_20240929,8:54:00,8:54:00,46
UTJ,80_20241013,7:04:00,7:04:00,0
SJ_0,80_20241013,7:10:00,7:10:00,1
VTR_0,80_20241013,7:12:00,7:12:00,2
LPÄ,80_20241013,7:15:00,7:16:00,3
MAT_0,80_20241013,7:19:00,7:19:00,4
VIA,80_20241013,7:21:00,7:21:00,5
TL,80_20241013,7:25:00,7:26:00,6
KU_0,80_20241013,7:31:00,7:31:00,7
VIN_0,80_20241013,7:34:00,7:34:00,8
ITA,80_20241013,7:35:00,7:35:00,9
LTS_0,80_20241013,7:38:00,7:38:00,10
PRL,80_20241013,7:41:00,7:41:00,11
HL,80_20241013,7:45:00,7:47:00,12
HRV_0,80_20241013,7:52:00,7:52:00,13
TU,80_20241013,7:54:00,7:54:00,14
LK_0,80_20241013,7:56:00,7:56:00,15
RY,80_20241013,7:59:00,7:59:00,16
SAM_0,80_20241013,8:02:00,8:02:00,17
RI,80_20241013,8:02:39,8:02:39,18
RI,80_20241013,8:04:00,8:08:00,19
ARP_0,80_20241013,8:11:00,8:11:00,20
HY,80_20241013,8:13:06,8:13:06,21
HY,80_20241013,8:14:00,8:14:00,22
PLP_0,80_20241013,8:15:30,8:15:30,23
JK,80_20241013,8:17:30,8:17:30,24
PUR_0,80_20241013,8:20:00,8:20:00,25
SAU,80_20241013,8:21:00,8:21:00,26
JP,80_20241013,8:22:00,8:22:00,27
AIN,80_20241013,8:23:30,8:23:30,28
KYT_0,80_20241013,8:26:30,8:26:30,29
KE,80_20241013,8:29:00,8:29:00,30
SAV_0,80_20241013,8:30:33,8:30:33,31
KRS_0,80_20241013,8:32:42,8:32:42,32
HNA_0,80_20241013,8:33:30,8:33:30,33
RKL_0,80_20241013,8:34:08,8:34:08,34
KVY_0,80_20241013,8:35:05,8:35:05,35
HVK_0,80_20241013,8:36:30,8:36:30,36
HKH_0,80_20241013,8:37:20,8:37:20,37
TKL,80_20241013,8:39:00,8:40:00,38
PLA_0,80_20241013,8:41:06,8:41:06,39
TNA_0,80_20241013,8:41:58,8:41:58,40
ML_0,80_20241013,8:43:00,8:43:00,41
PMK_0,80_20241013,8:43:50,8:43:50,42
OLK_0,80_20241013,8:45:00,8:45:00,43
KÄP_0,80_20241013,8:46:00,8:46:00,44
PSL,80_20241013,8:48:00,8:49:00,45
HKI,80_20241013,8:54:00,8:54:00,46
UTJ,80_20241117,7:04:00,7:04:00,0
SJ_0,80_20241117,7:10:00,7:10:00,1
VTR_0,80_20241117,7:12:00,7:12:00,2
LPÄ,80_20241117,7:15:00,7:16:00,3
MAT_0,80_20241117,7:19:00,7:19:00,4
VIA,80_20241117,7:21:00,7:21:00,5
TL,80_20241117,7:25:00,7:26:00,6
KU_0,80_20241117,7:31:00,7:31:00,7
VIN_0,80_20241117,7:34:00,7:34:00,8
ITA,80_20241117,7:35:00,7:35:00,9
LTS_0,80_20241117,7:38:00,7:38:00,10
PRL,80_20241117,7:41:00,7:41:00,11
HL,80_20241117,7:45:00,7:47:00,12
HRV_0,80_20241117,7:52:00,7:52:00,13
TU,80_20241117,7:54:00,7:54:00,14
LK_0,80_20241117,7:56:00,7:56:00,15
RY,80_20241117,7:59:00,7:59:00,16
SAM_0,80_20241117,8:02:00,8:02:00,17
RI,80_20241117,8:02:39,8:02:39,18
RI,80_20241117,8:04:00,8:08:00,19
ARP_0,80_20241117,8:12:00,8:12:00,20
HY,80_20241117,8:14:06,8:14:06,21
HY,80_20241117,8:15:00,8:15:00,22
PLP_0,80_20241117,8:17:00,8:17:00,23
JK,80_20241117,8:19:00,8:19:00,24
PUR_0,80_20241117,8:23:00,8:23:00,25
SAU,80_20241117,8:24:00,8:24:00,26
JP,80_20241117,8:25:00,8:25:00,27
AIN,80_20241117,8:26:27,8:26:27,28
KYT_0,80_20241117,8:29:00,8:29:00,29
KE,80_20241117,8:31:00,8:31:00,30
SAV_0,80_20241117,8:32:23,8:32:23,31
KRS_0,80_20241117,8:34:18,8:34:18,32
HNA_0,80_20241117,8:35:00,8:35:00,33
RKL_0,80_20241117,8:35:25,8:35:25,34
KVY_0,80_20241117,8:36:03,8:36:03,35
HVK_0,80_20241117,8:37:00,8:37:00,36
HKH_0,80_20241117,8:37:40,8:37:40,37
TKL,80_20241117,8:39:00,8:40:00,38
PLA_0,80_20241117,8:41:06,8:41:06,39
TNA_0,80_20241117,8:41:58,8:41:58,40
ML_0,80_20241117,8:43:00,8:43:00,41
PMK_0,80_20241117,8:43:50,8:43:50,42
OLK_0,80_20241117,8:45:00,8:45:00,43
KÄP_0,80_20241117,8:46:00,8:46:00,44
PSL,80_20241117,8:48:00,8:49:00,45
HKI,80_20241117,8:54:00,8:54:00,46
UTJ,80_20240901,7:04:00,7:04:00,0
SJ_0,80_20240901,7:10:00,7:10:00,1
VTR_0,80_20240901,7:12:00,7:12:00,2
LPÄ,80_20240901,7:15:00,7:16:00,3
MAT_0,80_20240901,7:19:00,7:19:00,4
VIA,80_20240901,7:21:00,7:21:00,5
TL,80_20240901,7:25:00,7:26:00,6
KU_0,80_20240901,7:31:00,7:31:00,7
VIN_0,80_20240901,7:34:00,7:34:00,8
ITA,80_20240901,7:35:00,7:35:00,9
LTS_0,80_20240901,7:38:00,7:38:00,10
PRL,80_20240901,7:41:00,7:41:00,11
HL,80_20240901,7:45:00,7:47:00,12
HRV_0,80_20240901,7:52:00,7:52:00,13
TU,80_20240901,7:54:00,7:54:00,14
LK_0,80_20240901,7:56:00,7:56:00,15
RY,80_20240901,7:59:00,7:59:00,16
SAM_0,80_20240901,8:02:00,8:02:00,17
RI,80_20240901,8:02:39,8:02:39,18
RI,80_20240901,8:04:00,8:08:00,19
ARP_0,80_20240901,8:11:00,8:11:00,20
HY,80_20240901,8:13:06,8:13:06,21
HY,80_20240901,8:14:00,8:14:00,22
PLP_0,80_20240901,8:15:30,8:15:30,23
JK,80_20240901,8:17:30,8:17:30,24
PUR_0,80_20240901,8:20:00,8:20:00,25
SAU,80_20240901,8:21:00,8:21:00,26
JP,80_20240901,8:22:00,8:22:00,27
AIN,80_20240901,8:23:30,8:23:30,28
KYT_0,80_20240901,8:26:30,8:26:30,29
KE,80_20240901,8:29:00,8:29:00,30
SAV_0,80_20240901,8:30:33,8:30:33,31
KRS_0,80_20240901,8:32:42,8:32:42,32
HNA_0,80_20240901,8:33:30,8:33:30,33
RKL_0,80_20240901,8:34:08,8:34:08,34
KVY_0,80_20240901,8:35:05,8:35:05,35
HVK_0,80_20240901,8:36:30,8:36:30,36
HKH_0,80_20240901,8:37:20,8:37:20,37
TKL,80_20240901,8:39:00,8:40:00,38
PLA_0,80_20240901,8:41:06,8:41:06,39
TNA_0,80_20240901,8:41:58,8:41:58,40
ML_0,80_20240901,8:43:00,8:43:00,41
PMK_0,80_20240901,8:43:50,8:43:50,42
OLK_0,80_20240901,8:45:00,8:45:00,43
KÄP_0,80_20240901,8:46:00,8:46:00,44
PSL,80_20240901,8:48:00,8:49:00,45
HKI,80_20240901,8:54:00,8:54:00,46
UTJ,80_20241027,7:04:00,7:04:00,0
SJ_0,80_20241027,7:10:00,7:10:00,1
VTR_0,80_20241027,7:12:00,7:12:00,2
LPÄ,80_20241027,7:15:00,7:16:00,3
MAT_0,80_20241027,7:19:00,7:19:00,4
VIA,80_20241027,7:21:00,7:21:00,5
TL,80_20241027,7:25:00,7:26:00,6
KU_0,80_20241027,7:31:00,7:31:00,7
VIN_0,80_20241027,7:34:00,7:34:00,8
ITA,80_20241027,7:35:00,7:35:00,9
LTS_0,80_20241027,7:38:00,7:38:00,10
PRL,80_20241027,7:41:00,7:41:00,11
HL,80_20241027,7:45:00,7:47:00,12
HRV_0,80_20241027,7:52:00,7:52:00,13
TU,80_20241027,7:54:00,7:54:00,14
LK_0,80_20241027,7:56:00,7:56:00,15
RY,80_20241027,7:59:00,7:59:00,16
SAM_0,80_20241027,8:02:00,8:02:00,17
RI,80_20241027,8:02:39,8:02:39,18
RI,80_20241027,8:04:00,8:08:00,19
ARP_0,80_20241027,8:12:00,8:12:00,20
HY,80_20241027,8:14:06,8:14:06,21
HY,80_20241027,8:15:00,8:15:00,22
PLP_0,80_20241027,8:17:00,8:17:00,23
JK,80_20241027,8:19:00,8:19:00,24
PUR_0,80_20241027,8:23:00,8:23:00,25
SAU,80_20241027,8:24:00,8:24:00,26
JP,80_20241027,8:25:00,8:25:00,27
AIN,80_20241027,8:26:27,8:26:27,28
KYT_0,80_20241027,8:29:00,8:29:00,29
KE,80_20241027,8:31:00,8:31:00,30
SAV_0,80_20241027,8:32:23,8:32:23,31
KRS_0,80_20241027,8:34:18,8:34:18,32
HNA_0,80_20241027,8:35:00,8:35:00,33
RKL_0,80_20241027,8:35:25,8:35:25,34
KVY_0,80_20241027,8:36:03,8:36:03,35
HVK_0,80_20241027,8:37:00,8:37:00,36
HKH_0,80_20241027,8:37:40,8:37:40,37
TKL,80_20241027,8:39:00,8:40:00,38
PLA_0,80_20241027,8:41:06,8:41:06,39
TNA_0,80_20241027,8:41:58,8:41:58,40
ML_0,80_20241027,8:43:00,8:43:00,41
PMK_0,80_20241027,8:43:50,8:43:50,42
OLK_0,80_20241027,8:45:00,8:45:00,43
KÄP_0,80_20241027,8:46:00,8:46:00,44
PSL,80_20241027,8:48:00,8:49:00,45
HKI,80_20241027,8:54:00,8:54:00,46
UTJ,80_20240804,7:04:00,7:04:00,0
SJ_0,80_20240804,7:10:00,7:10:00,1
VTR_0,80_20240804,7:12:00,7:12:00,2
LPÄ,80_20240804,7:15:00,7:16:00,3
MAT_0,80_20240804,7:19:00,7:19:00,4
VIA,80_20240804,7:21:00,7:21:00,5
TL,80_20240804,7:25:00,7:26:00,6
