65738_20240426,0,0,1,0,0,0,0
65738_20240503,0,0,1,0,0,0,0
65738_20240510,0,0,1,0,0,0,0
65738_20240517,0,0,1,0,0,0,0
65738_20240524,0,0,1,0,0,0,0
65738_20240531,0,0,1,0,0,0,0
65738_20240607,0,0,1,0,0,0,0
65738_20240614,0,0,1,0,0,0,0
65738_20240430,0,0,0,0,0,1,0
65738_20240507,0,0,0,0,0,1,0
65738_20240514,0,0,0,0,0,1,0
65738_20240521,0,0,0,0,0,1,0
65738_20240528,0,0,0,0,0,1,0
65738_20240604,0,0,0,0,0,1,0
65738_20240611,0,0,0,0,0,1,0
65741_20241208,0,0,0,0,0,0,1
65740_20241214,0,0,0,0,0,1,0
65743_20241208,0,0,0,0,0,0,1
65742_20241208,0,0,0,0,0,0,1
65744_20241208,0,0,0,0,0,0,1
8402_20241214,1,1,1,1,1,1,1
65746_20241211,0,0,1,0,0,0,0
8404_20241214,1,1,1,1,1,1,1
8405_20241213,1,1,1,1,1,0,0
65748_20241212,1,0,0,1,0,0,0
8406_20241214,1,1,1,1,1,1,1
65751_20241212,1,0,0,1,0,0,0
65750_20240501,0,0,1,0,0,0,0
65750_20240508,0,0,1,0,0,0,0
65750_20240515,0,0,1,0,0,0,0
65750_20240522,0,0,1,0,0,0,0
65750_20240529,0,0,1,0,0,0,0
65750_20240430,0,0,0,1,0,0,0
65750_20240507,0,0,0,1,0,0,0
65750_20240514,0,0,0,1,0,0,0
65750_20240521,0,0,0,1,0,0,0
65750_20240528,0,0,0,1,0,0,0
65750_20240604,0,0,0,1,0,0,0
65750_20241211,0,0,1,0,0,0,0
8407_20241214,0,0,0,0,0,1,1
65753_20240501,0,0,0,1,0,0,0
65753_20251231,0,0,0,1,0,0,0
65753_20240508,0,0,0,1,0,0,0
65753_20240515,0,0,0,1,0,0,0
65753_20240522,0,0,0,1,0,0,0
65753_20240529,0,0,0,1,0,0,0
8408_20241214,0,0,0,0,0,1,1
8409_20241214,1,1,1,1,1,1,1
65752_20241212,1,0,0,1,0,0,0
8410_20241214,0,0,0,0,0,1,1
8411_20241214,1,1,1,1,1,1,1
8412_20241214,0,0,0,0,0,1,1
65757_20240503,0,0,0,0,0,1,0
65757_20251231,0,0,0,0,0,1,0
65757_20240531,0,0,0,0,0,1,0
65757_20240426,0,0,0,0,0,1,0
65757_20240510,0,0,0,0,0,1,0
8413_20241214,0,0,0,0,0,1,1
65756_20240503,0,0,0,0,0,1,0
65756_20251231,0,0,0,0,0,1,0
65756_20240531,0,0,0,0,0,1,0
65756_20240426,0,0,0,0,0,1,0
65756_20240510,0,0,0,0,0,1,0
65759_20240506,0,0,0,0,0,0,1
65759_20240508,0,1,0,0,0,0,0
65759_20240612,0,1,0,0,0,0,0
65759_20240614,0,0,0,1,0,0,0
65759_20240427,0,0,0,1,0,0,0
65759_20240511,0,0,0,1,0,0,0
65759_20240527,0,0,0,0,0,1,0
65759_20240601,0,0,0,1,0,0,0
65759_20240501,0,0,0,0,0,0,1
65759_20251231,0,0,0,0,0,1,0
65759_20240524,0,0,0,0,0,0,1
65759_20240529,0,1,0,0,0,0,0
65759_20240603,0,0,0,0,0,0,1
65759_20240605,0,1,0,0,0,0,0
65759_20240607,0,0,0,1,0,0,0
65759_20240504,0,0,0,1,0,0,0
65759_20240610,0,0,0,0,0,1,0
8414_20241208,0,0,0,0,0,0,1
65758_20240506,0,0,0,0,0,0,1
65758_20240508,0,1,0,0,0,0,0
65758_20240612,0,1,0,0,0,0,0
65758_20240614,0,0,0,1,0,0,0
65758_20240427,0,0,0,1,0,0,0
65758_20240511,0,0,0,1,0,0,0
65758_20240527,0,0,0,0,0,1,0
65758_20240601,0,0,0,1,0,0,0
65758_20240501,0,0,0,0,0,0,1
65758_20251231,0,0,0,0,0,1,0
65758_20240524,0,0,0,0,0,0,1
65758_20240529,0,1,0,0,0,0,0
65758_20240603,0,0,0,0,0,0,1
65758_20240605,0,1,0,0,0,0,0
65758_20240607,0,0,0,1,0,0,0
65758_20240504,0,0,0,1,0,0,0
65758_20240610,0,0,0,0,0,1,0
8415_20241214,0,0,0,0,0,1,1
65761_20240506,0,1,0,0,0,0,0
65761_20240508,0,1,0,0,0,0,0
65761_20240529,0,1,0,0,0,0,0
65761_20240605,0,1,0,0,0,0,0
65761_20240607,0,0,0,1,0,0,0
65761_20240612,0,1,0,0,0,0,0
65761_20240614,0,0,0,1,0,0,0
65761_20240527,0,0,0,0,0,1,0
65761_20240610,0,0,0,0,0,1,0
65761_20240429,0,0,0,1,0,0,0
65761_20240603,0,0,0,1,0,0,0
65761_20240524,0,0,0,1,0,0,0
65761_20251231,0,0,0,0,0,1,0
8416_20241208,0,0,0,0,0,0,1
65760_20240506,0,1,0,0,0,0,0
65760_20240508,0,1,0,0,0,0,0
65760_20240529,0,1,0,0,0,0,0
65760_20240605,0,1,0,0,0,0,0
65760_20240607,0,0,0,1,0,0,0
65760_20240612,0,1,0,0,0,0,0
65760_20240614,0,0,0,1,0,0,0
65760_20240527,0,0,0,0,0,1,0
65760_20240610,0,0,0,0,0,1,0
65760_20240429,0,0,0,1,0,0,0
65760_20240603,0,0,0,1,0,0,0
65760_20240524,0,0,0,1,0,0,0
65760_20251231,0,0,0,0,0,1,0
8417_20241208,0,0,0,0,0,0,1
8419_20241208,0,0,0,0,0,0,1
232_20241213,1,1,1,1,1,0,0
65769_20241213,1,1,0,1,1,0,0
233_20241213,1,1,1,1,1,0,0
65768_20241213,1,1,0,1,1,0,0
65771_20241212,1,0,0,1,0,0,0
65770_20251231,1,0,0,0,0,0,0
65770_20240428,1,0,0,0,0,0,0
65773_20251231,1,0,0,0,0,0,0
65773_20240428,1,0,0,0,0,0,0
65772_20241213,1,1,1,1,1,0,0
65775_20241213,1,1,1,1,1,0,0
65774_20251231,0,1,0,0,0,0,0
65774_20240429,0,1,0,0,0,0,0
65777_20241211,0,0,1,0,0,0,0
65776_20241211,0,0,1,0,0,0,0
65779_20241213,1,1,1,1,1,0,0
65778_20241213,1,1,1,1,1,0,0
65781_20241213,1,1,1,1,1,0,0
65780_20241213,1,1,1,1,1,0,0
65783_20241213,1,1,1,1,1,0,0
65782_20241213,1,1,1,1,1,0,0
8440_20241213,1,1,1,1,1,0,0
65785_20241213,1,1,1,1,1,0,0
65784_20241213,1,1,1,1,1,0,0
8442_20241213,1,1,1,1,1,0,0
65786_20251231,0,0,0,0,1,0,0
65786_20240523,0,0,1,0,0,0,0
65786_20240509,0,1,0,0,0,0,0
65786_20240513,1,0,0,0,0,0,0
65786_20240514,0,1,0,0,0,0,0
65786_20240512,0,0,0,0,1,0,0
8444_20241213,1,1,1,1,1,0,0
8445_20241213,1,1,1,1,1,0,0
8446_20241214,1,1,1,1,1,1,0
65791_20241213,1,1,1,1,1,0,0
8447_20241213,1,1,1,1,1,0,0
65790_20241213,1,1,1,1,1,0,0
8448_20241214,1,1,1,1,1,1,0
65793_20241213,1,1,1,1,1,0,0
8449_20241214,1,1,1,1,1,1,0
65792_20241213,1,1,1,1,1,0,0
8450_20241214,1,1,1,1,1,1,1
65795_20241214,0,0,0,0,0,1,1
8451_20241214,1,1,1,1,1,1,0
65794_20241214,0,0,0,0,0,1,1
8452_20241214,1,1,1,1,1,1,1
8453_20241214,1,1,1,1,1,1,1
8454_20241214,1,1,1,1,1,1,1
262_20241214,1,1,1,1,1,1,1
262_20240612,0,0,1,0,0,0,0
262_20240616,0,0,0,1,0,0,0
262_20240611,0,0,0,1,0,0,0
8455_20241214,1,1,1,1,1,1,1
263_20241214,1,1,1,1,1,1,1
8456_20241214,1,1,1,1,1,1,1
264_20241214,1,1,1,1,1,1,1
265_20241214,1,1,1,1,1,1,1
8457_20241214,1,1,1,1,1,1,1
8458_20241214,1,1,1,1,1,1,1
266_20241214,1,1,1,1,1,1,1
266_20240805,1,1,1,1,1,1,1
8459_20241214,1,1,1,1,1,1,1
267_20241214,1,1,1,1,1,1,1
8460_20241214,1,1,1,1,1,1,1
8461_20241214,1,1,1,1,1,1,1
269_20241026,1,1,1,1,1,1,1
269_20241214,1,1,1,1,1,1,1
269_20240623,1,1,1,1,1,1,1
8462_20241214,1,1,1,1,1,1,1
8463_20241214,1,1,1,1,1,1,1
8464_20241214,1,1,1,1,1,1,1
273_20241214,1,1,1,1,1,1,1
8465_20241214,1,1,1,1,1,1,1
274_20241214,1,1,1,1,1,1,1
8466_20241214,1,1,1,1,1,1,1
8467_20241214,1,1,1,1,1,1,1
8468_20241214,1,1,1,1,1,1,1
276_20241214,1,1,1,1,1,1,1
276_20240805,1,1,1,1,1,1,1
8469_20241214,1,1,1,1,1,1,1
8470_20241214,1,1,1,1,1,1,1
8471_20241214,1,1,1,1,1,1,1
8472_20241214,1,1,1,1,1,1,1
8473_20241214,1,1,1,1,1,1,1
8474_20241214,1,1,1,1,1,1,1
8475_20241214,1,1,1,1,1,1,1
8476_20241214,1,1,1,1,1,1,1
8477_20241214,1,1,1,1,1,1,1
8478_20241214,1,1,1,1,1,1,1
8479_20241214,1,1,1,1,1,1,1
8480_20241214,1,1,1,1,1,1,1
8481_20241214,1,1,1,1,1,1,1
8482_20241214,1,1,1,1,1,1,1
8483_20241214,1,1,1,1,1,1,1
8484_20241214,1,1,1,1,1,1,1
8485_20241214,1,1,1,1,1,1,1
8486_20241214,1,1,1,1,1,1,1
8487_20241214,1,1,1,1,1,1,1
8488_20241214,1,1,1,1,1,1,1
8489_20241214,1,1,1,1,1,1,1
8490_20241214,1,1,1,1,1,1,1
8491_20241214,1,1,1,1,1,1,1
8492_20241214,1,1,1,1,1,1,1
8493_20241214,1,1,1,1,1,1,1
8494_20241214,1,1,1,1,1,1,1
8495_20241214,1,1,1,1,1,1,1
8496_20241214,1,1,1,1,1,1,1
8497_20241214,1,1,1,1,1,1,1
8498_20241214,1,1,1,1,1,1,1
8499_20241214,1,1,1,1,1,1,1
8500_20241214,1,1,1,1,1,1,1
8501_20241214,1,1,1,1,1,1,1
8502_20241214,1,1,1,1,1,1,1
8503_20241214,1,1,1,1,1,1,1
8504_20241214,1,1,1,1,1,1,1
8505_20241214,1,1,1,1,1,1,1
8506_20241214,1,1,1,1,1,1,1
8507_20241214,1,1,1,1,1,1,1
8509_20241214,1,1,1,1,1,1,1
65861_20241214,1,1,1,1,1,1,1
65862_20241214,1,1,1,1,1,1,1
65867_20241214,1,1,1,1,1,1,1
65869_20241214,1,1,1,1,1,1,1
65868_20241214,1,1,1,1,1,1,1
65870_20241214,1,1,1,1,1,1,1
65875_20241214,0,0,0,0,0,1,1
65877_20241213,1,1,1,1,1,0,0
65879_20241214,1,1,1,1,1,1,1
65878_20241214,1,1,1,1,1,1,1
65880_20241214,0,1,1,1,1,1,1
65882_20241209,1,0,0,0,0,0,0
8546_20241214,1,1,1,1,1,1,1
8548_20241214,1,1,1,1,1,1,1
8551_20241214,1,1,1,1,1,1,1
8553_20241214,1,1,1,1,1,1,1
65899_20241213,1,1,1,1,1,0,0
65898_20241213,1,1,1,1,1,0,0
8555_20241214,1,1,1,1,1,1,1
8556_20241214,0,0,0,0,0,1,1
65901_20251231,1,0,0,0,0,0,0
65901_20240505,0,0,0,0,0,0,1
65901_20240506,1,0,0,0,0,0,0
65901_20240507,0,1,0,0,0,0,0
65901_20240510,0,0,0,0,1,0,0
65901_20240511,0,0,0,0,0,1,0
65901_20240512,0,0,0,0,0,0,1
65901_20240517,0,0,0,0,1,0,0
65901_20240425,0,0,1,0,0,0,0
65901_20240430,1,0,0,0,0,0,0
65901_20240502,0,0,1,0,0,0,0
65901_20240504,0,0,0,0,1,0,0
65901_20240509,0,0,1,0,0,0,0
65901_20240519,0,0,0,0,0,1,0
65901_20240428,0,0,0,0,1,0,0
65901_20240516,1,0,0,0,0,0,0
8557_20241214,0,0,0,0,0,1,1
65903_20251231,0,0,1,0,0,0,0
65903_20240507,0,0,1,0,0,0,0
8559_20241214,0,0,0,0,0,1,1
65902_20240511,0,0,0,0,0,1,0
65902_20240425,0,0,0,1,0,0,0
65902_20240501,0,0,1,0,0,0,0
65902_20240507,0,1,0,0,0,0,0
65902_20240509,0,0,0,1,0,0,0
65902_20240519,0,0,0,0,0,0,1
65902_20240523,0,0,0,1,0,0,0
65902_20251231,0,0,0,0,1,0,0
65902_20240430,1,0,0,0,0,0,0
65902_20240518,0,0,0,0,1,0,0
65902_20240528,1,0,0,0,0,0,0
65902_20240530,0,0,1,0,0,0,0
65902_20240505,0,0,0,0,1,0,0
65902_20240516,1,0,0,0,0,0,0
65902_20240502,0,0,0,1,0,0,0
65902_20240506,1,0,0,0,0,0,0
65902_20240508,0,0,1,0,0,0,0
65902_20240510,0,0,0,0,1,0,0
65902_20240512,0,0,0,0,0,0,1
65902_20240428,0,0,0,0,1,0,0
65902_20240522,1,0,0,0,0,0,0
65902_20240526,0,0,0,0,1,0,0
8560_20241214,0,0,0,0,0,1,1
8561_20241214,0,0,0,0,0,1,1
65904_20240429,0,0,0,0,0,0,1
65904_20251231,0,0,0,0,1,0,0
65904_20240430,0,1,0,0,0,0,0
65904_20240505,0,0,0,0,0,1,0
65904_20240507,1,0,0,0,0,0,0
65904_20240509,0,0,1,0,0,0,0
65904_20240503,0,0,1,0,0,0,0
65904_20240516,0,0,0,0,1,0,0
8563_20241214,0,0,0,0,0,1,1
65906_20240504,1,0,0,0,0,0,0
65906_20251231,0,0,0,0,0,0,1
8565_20241214,0,0,0,0,0,1,1
65911_20241212,0,1,0,1,0,0,0
8567_20241214,0,0,0,0,0,1,1
65913_20240426,0,0,0,1,0,0,0
65913_20251231,0,0,0,0,0,1,0
8569_20241214,0,0,0,0,0,1,1
8579_20241213,1,1,1,1,1,0,0
8580_20241213,1,1,1,1,1,0,0
8581_20241213,1,1,1,1,1,0,0
8582_20241213,1,1,1,1,1,0,0
8583_20241213,1,1,1,1,1,0,0
8584_20241213,1,1,1,1,1,0,0
8585_20241213,1,1,1,1,1,0,0
8586_20241213,1,1,1,1,1,0,0
8587_20241213,1,1,1,1,1,0,0
65930_20241214,0,1,0,0,0,1,0
8588_20241213,1,1,1,1,1,0,0
8589_20241213,1,1,1,1,1,0,0
65932_20251231,0,0,0,0,0,1,0
8590_20241213,1,1,1,1,1,0,0
8591_20241213,1,1,1,1,1,0,0
8592_20241213,1,1,1,1,1,0,0
8593_20241213,1,1,1,1,1,0,0
8594_20241213,1,1,1,1,1,0,0
65939_20241213,1,0,0,0,1,0,0
8595_20241214,1,1,1,1,1,1,1
8596_20241214,1,1,1,1,1,1,1
8600_20241025,1,1,1,1,1,0,0
8600_20241213,1,1,1,1,1,0,0
8601_20241025,1,1,1,1,1,0,0
8601_20241213,1,1,1,1,1,0,0
8602_20241026,0,0,0,0,0,1,1
8602_20241214,1,1,1,1,1,1,1
65946_20241214,0,1,1,1,1,1,0
8603_20241025,1,1,1,1,1,0,0
8603_20241213,1,1,1,1,1,0,0
411_20241208,0,0,0,0,0,0,1
8604_20241026,1,1,1,1,1,1,1
8604_20241214,0,0,0,0,0,1,1
412_20241214,0,0,0,0,0,1,0
8605_20241025,1,1,1,1,1,0,0
8605_20241213,1,1,1,1,1,0,0
8606_20241026,1,1,1,1,1,1,1
8606_20241213,1,1,1,1,1,0,0
414_20241214,1,1,1,1,1,1,1
8607_20241025,1,1,1,1,1,0,0
8607_20241214,1,1,1,1,1,1,1
415_20241214,0,0,0,0,0,1,0
8608_20241026,1,1,1,1,1,1,1
8608_20241213,1,1,1,1,1,0,0
8609_20241025,1,1,1,1,1,0,0
8609_20241213,1,1,1,1,1,0,0
417_20241214,1,1,1,1,1,1,1
8610_20241026,1,1,1,1,1,1,1
8610_20241214,1,1,1,1,1,1,1
418_20241214,0,0,0,0,0,1,0
420_20241214,1,1,1,1,1,1,0
8612_20241025,1,1,1,1,1,0,0
8612_20241213,1,1,1,1,1,0,0
421_20241214,1,1,1,1,1,1,0
8613_20241026,1,1,1,1,1,1,1
8613_20241213,1,1,1,1,1,0,0
8614_20241025,1,1,1,1,1,0,0
8614_20241214,1,1,1,1,1,1,1
422_20241208,1,0,0,0,1,1,1
423_20241214,1,1,1,1,1,1,1
424_20241214,1,1,1,1,1,1,0
8616_20241026,1,1,1,1,1,1,1
8616_20241213,1,1,1,1,1,0,0
8617_20241025,1,1,1,1,1,0,0
8617_20241214,1,1,1,1,1,1,0
426_20241214,1,1,1,1,1,1,1
8618_20241026,1,1,1,1,1,1,1
8618_20241213,1,1,1,1,1,0,1
427_20241214,1,1,1,1,1,1,1
428_20241214,1,1,1,1,1,1,1
8620_20241214,0,0,0,0,0,1,0
429_20241214,1,1,1,1,1,1,1
8621_20241025,1,1,1,1,1,0,0
8621_20241213,1,1,1,1,1,0,0
8622_20241026,1,1,1,1,1,1,1
8622_20241214,1,1,1,1,1,1,0
8623_20241025,1,1,1,1,1,0,0
8623_20241213,1,1,1,1,1,0,1
8625_20241214,0,0,0,0,0,1,0
8626_20241026,1,1,1,1,1,1,1
8626_20241213,1,1,1,1,1,0,0
8627_20241026,1,1,1,1,1,1,0
8627_20241214,1,1,1,1,1,1,0
8628_20241026,1,1,1,1,1,1,1
8628_20241213,1,1,1,1,1,0,1
8630_20241214,0,0,0,0,0,1,0
8631_20241026,1,1,1,1,1,1,0
8631_20241213,1,1,1,1,1,0,0
440_20241213,0,1,1,1,1,0,0
8632_20241026,1,1,1,1,1,1,1
8632_20241214,1,1,1,1,1,1,0
8633_20241026,1,1,1,1,1,1,0
8633_20241213,1,1,1,1,1,0,1
442_20241214,1,1,1,1,1,1,1
8635_20241214,0,0,0,0,0,1,0
8636_20241026,1,1,1,1,1,1,1
8636_20241213,1,1,1,1,1,0,0
444_20241214,0,0,0,0,0,1,1
445_20241214,1,1,1,1,1,1,1
8637_20241026,1,1,1,1,1,1,1
8637_20241214,1,1,1,1,1,1,1
8638_20241026,1,1,1,1,1,1,1
8638_20241213,1,1,1,1,1,0,0
447_20241214,1,1,1,1,1,1,1
8640_20241214,0,0,0,0,0,1,1
8641_20241026,1,1,1,1,1,1,1
8641_20241213,1,1,1,1,1,0,0
8642_20241026,1,1,1,1,1,1,1
8642_20241214,1,1,1,1,1,1,1
8643_20241026,1,1,1,1,1,1,1
8643_20241214,1,1,1,1,1,1,0
8644_20241208,0,0,0,0,0,0,1
8645_20241026,1,1,1,1,1,1,1
8645_20241214,1,1,1,1,1,1,0
8646_20241026,1,1,1,1,1,1,1
8646_20241214,1,1,1,1,1,1,1
8647_20241026,1,1,1,1,1,1,1
8647_20241214,1,1,1,1,1,1,0
8648_20241208,0,0,0,0,0,0,1
8649_20241026,1,1,1,1,1,1,1
8649_20241214,1,1,1,1,1,1,0
8650_20241026,1,1,1,1,1,1,1
8650_20241214,1,1,1,1,1,1,1
8651_20241026,1,1,1,1,1,1,1
8651_20241214,1,1,1,1,1,1,0
460_20240509,1,1,1,1,1,1,0
460_20240510,0,0,0,0,1,0,0
460_20240517,0,0,0,0,1,0,0
460_20240524,0,0,0,0,1,0,0
460_20240516,1,1,1,1,1,1,0
460_20240523,1,1,1,1,1,1,0
460_20241214,1,1,1,1,1,1,0
8652_20241208,0,0,0,0,0,0,1
461_20241214,1,1,1,1,1,1,0
8653_20241026,1,1,1,1,1,1,1
8653_20241214,1,1,1,1,1,1,0
462_20241214,1,1,1,1,1,1,0
8654_20241026,1,1,1,1,1,1,1
8654_20241214,1,1,1,1,1,1,1
8655_20241026,1,1,1,1,1,1,1
8655_20241214,1,1,1,1,1,1,0
464_20241214,1,1,1,1,1,1,1
8656_20241208,0,0,0,0,0,0,1
465_20241214,1,1,1,1,1,1,1
8657_20241026,1,1,1,1,1,1,1
8657_20241214,1,1,1,1,1,1,0
466_20241214,1,1,1,1,1,1,1
8658_20241026,1,1,1,1,1,1,1
8658_20241214,1,1,1,1,1,1,1
467_20241214,1,1,1,1,1,1,1
8659_20241026,1,1,1,1,1,1,1
8659_20241214,1,1,1,1,1,1,0
468_20241214,1,1,1,1,1,1,1
8660_20241208,0,0,0,0,0,0,1
469_20240509,0,0,0,1,0,0,0
469_20240516,0,0,0,1,0,0,0
469_20240523,0,0,0,1,0,0,0
469_20241213,1,1,1,1,1,0,1
469_20240515,1,1,1,1,1,0,1
469_20240522,1,1,1,1,1,0,1
469_20240508,1,1,1,1,1,0,1
8661_20241026,1,1,1,1,1,1,1
8661_20241214,1,1,1,1,1,1,0
470_20241214,1,1,1,1,1,1,1
8662_20241026,1,1,1,1,1,1,1
8662_20241214,1,1,1,1,1,1,1
471_20241214,1,1,1,1,1,1,1
8663_20241026,1,1,1,1,1,1,1
8663_20241214,1,1,1,1,1,1,0
472_20240509,0,0,0,1,0,0,0
472_20240516,0,0,0,1,0,0,0
472_20240523,0,0,0,1,0,0,0
472_20241213,1,1,1,1,1,0,1
472_20240515,1,1,1,1,1,0,1
472_20240522,1,1,1,1,1,0,1
472_20240508,1,1,1,1,1,0,1
8664_20241208,0,0,0,0,0,0,1
473_20240509,0,0,0,1,0,0,0
473_20240516,0,0,0,1,0,0,0
473_20240523,0,0,0,1,0,0,0
473_20241213,1,1,1,1,1,0,1
473_20240515,1,1,1,1,1,0,1
473_20240522,1,1,1,1,1,0,1
473_20240508,1,1,1,1,1,0,1
8665_20241026,1,1,1,1,1,1,1
8665_20241214,1,1,1,1,1,1,0
474_20240515,1,1,1,1,0,0,0
474_20241212,1,1,1,1,0,0,0
474_20240522,1,1,1,1,0,0,0
474_20240519,0,0,0,1,0,0,0
474_20240526,0,0,0,1,0,0,0
8666_20241026,1,1,1,1,1,1,1
8666_20241214,1,1,1,1,1,1,1
475_20241214,1,1,1,1,1,1,1
8667_20241026,1,1,1,1,1,1,1
8667_20241214,1,1,1,1,1,1,0
476_20241213,1,1,1,1,1,0,0
8668_20241208,0,0,0,0,0,0,1
477_20241213,1,1,1,1,1,0,0
8669_20241026,1,1,1,1,1,1,1
8669_20241214,1,1,1,1,1,1,0
8670_20241026,1,1,1,1,1,1,1
8670_20241214,1,1,1,1,1,1,1
478_20241214,1,1,1,1,1,1,1
8671_20241026,1,1,1,1,1,1,1
8671_20241214,1,1,1,1,1,1,0
479_20241214,1,1,1,1,1,1,1
480_20241213,1,1,1,1,1,0,0
8672_20241208,0,0,0,0,0,0,1
481_20241214,1,1,1,1,1,1,1
8673_20241026,1,1,1,1,1,1,1
8673_20241214,1,1,1,1,1,1,0
8674_20241026,1,1,1,1,1,1,1
8674_20241214,1,1,1,1,1,1,1
482_20241214,1,1,1,1,1,1,1
8675_20241026,1,1,1,1,1,1,1
8675_20241214,1,1,1,1,1,1,0
483_20241213,1,1,1,1,1,0,0
484_20241213,1,1,1,1,1,0,0
8676_20241208,0,0,0,0,0,0,1
485_20241214,1,1,1,1,1,1,1
8677_20241026,1,1,1,1,1,1,1
8677_20241214,1,1,1,1,1,1,0
486_20241214,1,1,1,1,1,1,1
8678_20241026,1,1,1,1,1,1,1
8678_20241214,1,1,1,1,1,1,1
8679_20241026,1,1,1,1,1,1,1
8679_20241214,1,1,1,1,1,1,0
487_20241214,1,1,0,0,1,1,0
488_20241213,1,0,0,1,1,0,1
8680_20241208,0,0,0,0,0,0,1
8681_20241026,1,1,1,1,1,1,1
8681_20241214,1,1,1,1,1,1,0
489_20241213,1,1,1,1,1,0,0
8682_20241026,1,1,1,1,1,1,1
8682_20241214,1,1,1,1,1,1,1
491_20241214,1,1,1,1,1,1,0
8683_20241026,1,1,1,1,1,1,1
8683_20241214,1,1,1,1,1,1,0
8684_20241208,0,0,0,0,0,0,1
8685_20241026,1,1,1,1,1,1,1
8685_20241214,1,1,1,1,1,1,0
494_20241214,1,1,1,1,1,1,1
8686_20241026,1,1,1,1,1,1,1
8686_20241214,1,1,1,1,1,1,1
495_20241214,1,1,1,1,1,1,1
8687_20241026,1,1,1,1,1,1,1
8687_20241214,1,1,1,1,1,1,0
496_20241213,1,1,1,1,1,0,1
8688_20241208,0,0,0,0,0,0,1
8689_20241026,1,1,1,1,1,1,1
8689_20241214,1,1,1,1,1,1,0
8690_20241026,1,1,1,1,1,1,1
8690_20241214,1,1,1,1,1,1,1
8691_20241026,1,1,1,1,1,1,1
8691_20241214,1,1,1,1,1,1,0
8692_20241208,0,0,0,0,0,0,1
8693_20241026,1,1,1,1,1,1,1
8693_20241214,1,1,1,1,1,1,0
8694_20241026,1,1,1,1,1,1,1
8694_20241214,1,1,1,1,1,1,1
8695_20241026,1,1,1,1,1,1,1
8695_20241214,1,1,1,1,1,1,0
8696_20241208,0,0,0,0,0,0,1
8697_20241026,1,1,1,1,1,1,1
8697_20241214,1,1,1,1,1,1,0
8698_20241026,1,1,1,1,1,1,1
8698_20241214,1,1,1,1,1,1,1
8699_20241026,1,1,1,1,1,1,1
8699_20241214,1,1,1,1,1,1,0
8700_20241208,0,0,0,0,0,0,1
8701_20241026,1,1,1,1,1,1,1
8701_20241214,1,1,1,1,1,1,0
8702_20241026,1,1,1,1,1,1,1
8702_20241214,1,1,1,1,1,1,1
8703_20241026,1,1,1,1,1,1,1
8703_20241214,1,1,1,1,1,1,0
8704_20241208,0,0,0,0,0,0,1
8705_20241026,1,1,1,1,1,1,1
8705_20241214,1,1,1,1,1,1,0
8706_20241026,1,1,1,1,1,1,1
8706_20241214,1,1,1,1,1,1,1
8707_20241026,1,1,1,1,1,1,1
8707_20241214,1,1,1,1,1,1,0
8708_20241208,0,0,0,0,0,0,1
8709_20241026,1,1,1,1,1,1,1
8709_20241214,1,1,1,1,1,1,0
8710_20241026,1,1,1,1,1,1,1
8710_20241214,1,1,1,1,1,1,1
8711_20241026,1,1,1,1,1,1,1
8711_20241214,1,1,1,1,1,1,0
8712_20241208,0,0,0,0,0,0,1
8713_20241026,1,1,1,1,1,1,1
8713_20241214,1,1,1,1,1,1,0
8714_20241026,1,1,1,1,1,1,1
8714_20241214,1,1,1,1,1,1,1
8716_20241026,1,1,1,1,1,1,1
8716_20241214,1,1,1,1,1,1,1
8717_20241026,1,1,1,1,1,1,1
8718_20241026,1,1,1,1,1,1,0
8718_20241214,1,1,1,1,1,1,1
8720_20241026,1,1,1,1,1,1,1
8720_20241214,1,1,1,1,1,1,1
8721_20241026,1,1,1,1,1,1,0
8722_20241026,1,1,1,1,1,1,1
8722_20241214,1,1,1,1,1,1,1
8724_20241026,1,1,1,1,1,1,0
8724_20241214,1,1,1,1,1,1,1
8725_20241026,1,1,1,1,1,1,1
8726_20241026,1,1,1,1,1,1,0
8726_20241214,1,1,1,1,1,1,1
8728_20241026,1,1,1,1,1,1,1
8728_20241214,1,1,1,1,1,1,1
8729_20241026,1,1,1,1,1,1,0
8730_20241026,1,1,1,1,1,1,1
8730_20241214,1,1,1,1,1,1,1
8731_20241026,1,1,1,1,1,1,0
8731_20241214,1,1,1,1,1,1,1
8732_20241026,1,1,1,1,1,1,0
8732_20241214,1,1,1,1,1,1,1
8733_20241026,1,1,1,1,1,1,1
8733_20241214,1,1,1,1,1,1,1
8734_20241026,1,1,1,1,1,1,1
8734_20241214,1,1,1,1,1,1,1
8735_20241026,1,1,1,1,1,1,0
8735_20241214,1,1,1,1,1,1,1
8736_20241026,1,1,1,1,1,1,1
8736_20241214,1,1,1,1,1,1,1
8737_20241026,1,1,1,1,1,1,1
8737_20241214,1,1,1,1,1,1,1
8738_20241026,1,1,1,1,1,1,1
8738_20241214,1,1,1,1,1,1,1
8739_20241026,1,1,1,1,1,1,1
8739_20241214,1,1,1,1,1,1,1
8740_20241026,1,1,1,1,1,1,1
8740_20241214,1,1,1,1,1,1,1
8741_20241027,1,1,1,1,1,1,1
8741_20241214,1,1,1,1,1,1,1
8742_20241027,1,1,1,1,1,1,1
8742_20241214,1,1,1,1,1,1,1
8743_20241027,0,0,0,0,0,1,1
8743_20241214,0,0,0,0,0,1,1
8744_20241025,1,1,1,1,1,0,0
